ID;Ano Nascimento;Escolaridade;Estado Civil;Salario Anual;Filhos em Casa;Adolescentes em Casa;Data Cadastro;Dias Desde Ultima Compra;Gasto com Eletronicos;Gasto com Brinquedos;Gasto com Moveis;Gasto com Utilidades;Gasto com Alimentos;Gasto com Vestuario;Numero de Compras com Desconto;Numero de Compras na Web;Numero de Compras via Catalogo;Numero de Compras na Loja;Numero Visitas WebSite Mes;Compra na Campanha 1;Compra na Campanha 2;Compra na Campanha 3;Compra na Campanha 4;Compra na Campanha 5;Comprou;Pais
10905;1955;Curso Superior;Casado;42586;1;1;10/09/2022;7;194;2;56;0;0;0;5;4;1;6;8;0;0;0;0;0;1;Estados Unidos
8910;1955;Curso Superior;Casado;42586;1;1;10/09/2022;7;194;2;56;0;0;0;5;4;1;6;8;0;0;0;0;0;1;Estados Unidos
7349;1973;Primeiro Grau;Casado;9722;1;0;10/02/2019;7;6;17;16;6;16;42;4;3;1;3;8;0;0;0;0;0;1;Estados Unidos
7872;1975;Doutorado;Solteiro;86836;0;0;09/11/2019;7;179;21;273;0;21;63;1;6;10;6;5;1;0;1;1;0;1;Estados Unidos
4290;1972;Curso Superior;Solteiro;30467;1;0;3/04/2021;8;1;3;8;2;5;5;1;1;0;2;7;0;0;0;0;0;0;Chile
7408;1952;Doutorado;Solteiro;54549;0;1;03/03/2018;8;216;2;6;0;0;9;2;5;1;4;7;0;0;0;0;0;0;Espanha
9986;1982;Curso Superior;Casado;19444;1;0;2/04/2021;8;16;0;23;3;2;10;3;4;1;2;7;0;0;0;0;0;1;Espanha
8235;1956;Mestrado;Casado;69245;0;1;1/04/2021;8;428;30;214;80;30;61;2;6;5;10;3;0;0;0;0;0;0;Espanha
10949;1963;Doutorado;Divorciado;72968;0;0;12/01/2023;8;1092;37;592;145;37;55;1;5;5;8;3;0;0;0;1;0;1;Estados Unidos
7284;1953;Curso Superior;Solteiro;48686;1;2;12/04/2020;8;10;0;7;2;0;1;1;1;0;2;8;0;0;0;0;0;0;Estados Unidos
9529;1990;Curso Superior;Solteiro;73687;0;0;11/01/2023;8;559;153;503;218;13;181;1;3;9;9;2;0;0;0;1;0;1;Espanha
9930;1944;Doutorado;Solteiro;82716;0;0;11/05/2020;8;606;148;228;15;148;22;1;6;8;13;2;0;0;0;0;0;0;Chile
10270;1981;Segundo Grau;Solteiro;35523;1;0;10/03/2020;8;11;5;22;12;5;11;2;3;0;3;7;0;0;0;0;0;0;Alemanha
760;1975;Doutorado;Divorciado;60554;1;0;08/09/2020;8;588;7;76;110;15;15;2;8;4;9;6;0;0;0;0;0;0;Espanha
5519;1956;Curso Superior;Casado;64090;0;1;08/07/2020;8;316;58;161;76;51;135;1;6;9;4;5;0;0;0;0;0;1;Espanha
232;1965;Curso Superior;Solteiro;61559;0;1;7/02/2023;8;279;83;88;32;14;34;1;4;2;10;3;0;0;0;0;0;0;Estados Unidos
3009;1962;Doutorado;Divorciado;71670;0;0;07/09/2020;8;1462;16;128;0;0;160;1;5;3;6;6;0;1;1;0;1;1;Estados Unidos
6518;1951;Doutorado;Divorciado;67680;0;1;06/11/2020;8;546;0;48;0;6;6;1;7;3;8;5;0;0;0;0;0;0;Brasil
10669;1981;Curso Superior;Solteiro;54386;0;1;5/02/2023;8;277;21;64;62;21;25;2;3;2;10;3;0;0;0;0;0;0;Estados Unidos
5682;1953;Doutorado;Solteiro;64108;0;1;3/04/2023;8;948;10;86;13;21;21;4;6;9;11;5;0;0;0;0;0;0;Brasil
1570;1951;Doutorado;Casado;69702;0;1;02/01/2023;8;664;9;240;50;19;57;2;7;7;10;4;0;0;0;0;0;0;Estados Unidos
1497;1952;Curso Superior;Solteiro;47958;0;1;01/01/2023;8;268;11;88;15;3;22;2;6;3;5;5;0;0;0;0;0;0;Espanha
9723;1960;Curso Superior;Solteiro;67716;0;1;01/10/2020;8;530;142;217;62;9;56;4;7;4;13;5;0;1;0;0;0;0;Chile
7261;1971;Curso Superior;Casado;34600;1;1;01/01/2020;8;199;33;60;8;3;15;5;5;2;5;8;0;0;0;0;0;1;Estados Unidos
2452;1971;Curso Superior;Casado;34600;1;1;01/01/2020;8;199;33;60;8;3;15;5;5;2;5;8;0;0;0;0;0;1;Estados Unidos
5621;1969;Curso Superior;Solteiro;48752;1;1;12/04/2019;8;73;57;100;71;15;0;5;6;1;5;9;0;0;0;0;0;1;Estados Unidos
10995;1988;Segundo Grau;Solteiro;15716;1;0;11/04/2019;8;16;5;30;8;7;26;3;3;0;4;8;0;0;0;0;0;0;Espanha
7373;1952;Doutorado;Divorciado;46610;0;2;10/09/2022;8;96;12;96;33;22;43;6;4;1;6;6;0;0;0;0;0;1;Brasil
5331;1977;Curso Superior;Solteiro;74985;0;0;09/11/2019;8;587;51;898;247;0;86;1;3;6;7;2;0;0;0;0;0;0;Alemanha
263;1945;Doutorado;Solteiro;45576;0;0;5/03/2021;9;56;19;29;2;14;25;1;3;1;3;8;0;0;0;0;0;1;Estados Unidos
4619;1945;Doutorado;Solteiro;113734;0;0;5/03/2021;9;6;2;3;1;262;3;0;27;0;0;1;0;0;0;0;0;0;Estados Unidos
940;1987;Curso Superior;Solteiro;57100;1;0;5/04/2021;9;158;11;99;15;11;17;2;3;2;7;3;0;0;0;0;0;0;Espanha
10084;1972;Curso Superior;Solteiro;24434;2;0;5/04/2021;9;3;2;8;20;0;17;2;2;1;2;7;0;0;0;0;0;0;Argentina
6019;1971;Doutorado;Solteiro;37126;1;0;3/02/2021;9;45;3;9;4;4;7;1;1;2;2;6;1;0;0;0;0;1;Estados Unidos
1463;1958;Curso Superior;Solteiro;45160;1;1;3/07/2021;9;8;2;5;3;0;3;1;1;0;2;7;0;0;0;0;0;0;Brasil
6424;1977;Curso Superior;Casado;33178;1;0;1/02/2021;9;12;6;2;11;2;16;1;1;0;3;4;0;0;0;0;0;0;Estados Unidos
8233;1950;Mestrado;Divorciado;64866;0;1;1/03/2021;9;508;5;21;7;5;10;4;7;3;7;5;0;1;0;0;0;0;Chile
1515;1975;Mestrado;Casado;34176;0;1;1/04/2021;9;11;2;7;4;2;2;1;1;0;3;3;0;0;0;0;0;0;Chile
10855;1968;Mestrado;Solteiro;50014;1;0;1/04/2021;9;234;14;77;19;10;42;2;4;1;8;5;0;0;0;0;0;0;Estados Unidos
10909;1948;Curso Superior;Solteiro;92344;0;0;1/03/2021;9;992;24;694;51;19;119;0;5;10;5;1;1;0;1;0;0;0;Brasil
3376;1970;Mestrado;Divorciado;55282;1;0;12/07/2023;9;125;6;73;8;4;19;1;3;1;6;4;0;0;0;0;0;0;Estados Unidos
10232;1963;Doutorado;Divorciado;48799;0;1;11/05/2020;9;174;18;81;28;6;24;3;3;2;7;3;0;0;0;0;0;0;Estados Unidos
5547;1982;Doutorado;Solteiro;84169;0;0;08/07/2020;9;1478;19;403;0;19;0;1;7;6;6;3;0;1;1;0;0;1;Estados Unidos
8362;1982;Doutorado;Solteiro;84169;0;0;08/07/2020;9;1478;19;403;0;19;0;1;7;6;6;3;0;1;1;0;0;1;Espanha
3524;1971;Mestrado;Solteiro;39763;1;0;08/04/2020;9;80;1;60;4;6;16;2;5;1;2;9;0;0;0;0;0;1;Estados Unidos
10095;1975;Doutorado;Divorciado;74165;0;0;05/01/2020;9;1001;12;240;16;12;12;1;5;4;10;2;0;0;0;0;0;0;Chile
8897;1965;Curso Superior;Solteiro;42720;1;1;04/01/2023;9;392;5;91;28;26;112;8;7;3;7;8;0;0;0;0;0;1;Alemanha
466;1944;Curso Superior;Solteiro;65275;0;0;04/03/2020;9;388;14;218;91;14;21;1;4;3;13;2;0;0;0;0;0;0;Estados Unidos
11025;1961;Curso Superior;Solteiro;36443;1;1;02/03/2020;9;65;0;46;4;3;20;4;3;1;3;8;0;0;0;0;0;0;Estados Unidos
2387;1952;Mestrado;Casado;43776;1;1;02/03/2020;9;177;2;71;3;2;20;6;5;2;4;8;0;0;0;0;0;1;Espanha
1618;1965;Curso Superior;Casado;56046;0;0;01/02/2020;9;577;0;64;0;0;51;2;10;1;8;8;1;0;0;0;0;1;Alemanha
25;1958;Curso Superior;Solteiro;65148;0;1;11/03/2022;9;460;35;422;33;12;153;2;6;6;7;4;0;0;0;0;0;0;Chile
3277;1955;Curso Superior;Divorciado;49431;0;1;08/03/2019;9;219;3;100;26;0;17;2;7;1;5;8;0;0;0;0;0;0;Estados Unidos
8566;1961;Doutorado;Casado;32583;1;1;6/03/2021;10;5;0;3;0;0;1;1;1;0;2;7;0;0;0;0;0;0;Estados Unidos
2634;1979;Mestrado;Solteiro;16653;1;0;4/04/2021;10;5;7;31;15;4;7;3;2;1;3;6;0;0;0;0;0;1;Estados Unidos
8036;1971;Segundo Grau;Casado;26850;1;1;4/04/2021;10;31;1;13;7;2;9;4;2;1;4;4;0;0;0;0;0;0;Estados Unidos
8159;1968;Curso Superior;Solteiro;51287;1;1;04/01/2018;10;117;0;22;13;0;30;3;4;1;3;7;0;0;0;0;0;0;Estados Unidos
7628;1973;Segundo Grau;Solteiro;43050;1;0;3/04/2021;10;30;5;24;6;3;8;2;2;0;4;5;0;0;0;0;0;0;Estados Unidos
9597;1969;Curso Superior;Solteiro;73448;0;0;02/10/2018;10;236;106;189;23;41;130;1;7;2;9;4;0;0;0;0;0;0;Chile
1384;1992;Primeiro Grau;Solteiro;17256;1;0;11/04/2023;10;6;4;14;8;8;22;2;2;1;2;8;1;0;0;0;0;0;Portugal
10150;1961;Curso Superior;Solteiro;86429;0;0;11/01/2023;10;464;28;873;29;18;37;0;7;4;7;2;0;0;0;1;0;1;Espanha
3885;1983;Doutorado;Solteiro;33569;1;0;10/01/2023;10;16;2;18;3;0;24;1;1;1;2;8;1;0;0;0;0;1;Estados Unidos
11003;1980;Segundo Grau;Casado;25130;1;0;10/02/2020;10;2;5;7;0;18;18;2;2;0;3;7;0;0;0;0;0;0;Chile
8026;1952;Curso Superior;Solteiro;62998;0;1;9/02/2023;10;120;58;73;65;89;58;5;5;4;5;5;0;0;0;0;0;0;Chile
577;1976;Segundo Grau;Casado;26907;1;1;08/05/2022;10;9;1;7;0;3;2;2;1;0;3;7;0;0;0;0;0;0;Estados Unidos
8702;1976;Segundo Grau;Casado;26907;1;1;08/05/2022;10;9;1;7;0;3;2;2;1;0;3;7;0;0;0;0;0;0;Brasil
5429;1948;Doutorado;Solteiro;45579;0;1;08/05/2022;10;145;1;33;2;1;1;1;4;1;4;6;0;0;0;0;0;0;Estados Unidos
977;1957;Curso Superior;Casado;47320;0;1;08/01/2020;10;200;19;111;50;15;19;6;5;1;8;6;0;0;0;0;0;0;Chile
2793;1976;Doutorado;Divorciado;70179;0;1;07/01/2023;10;532;88;168;69;44;133;3;7;3;13;5;0;0;0;0;0;0;Espanha
1071;1976;Doutorado;Divorciado;70179;0;1;07/01/2023;10;532;88;168;69;44;133;3;7;3;13;5;0;0;0;0;0;0;Portugal
5074;1986;Mestrado;Solteiro;28072;1;0;07/08/2020;10;30;0;10;2;0;5;1;1;0;3;7;0;0;0;0;0;0;Chile
2632;1954;Curso Superior;Solteiro;50501;1;1;06/05/2022;10;297;0;38;13;0;152;7;5;4;4;6;1;0;0;0;0;1;Argentina
6404;1969;Curso Superior;Casado;58917;1;2;03/01/2023;10;151;7;89;0;7;28;5;4;1;6;5;0;0;0;0;0;0;Espanha
10240;1949;Curso Superior;Casado;69372;0;0;02/01/2023;10;997;26;269;34;13;42;1;10;4;6;4;0;1;1;0;0;1;Chile
2521;1971;Mestrado;Solteiro;35178;1;0;01/10/2020;10;23;1;13;2;2;18;1;1;1;2;7;1;0;0;0;0;1;Estados Unidos
4301;1971;Mestrado;Solteiro;35178;1;0;01/10/2020;10;23;1;13;2;2;18;1;1;1;2;7;1;0;0;0;0;1;Brasil
7381;1968;Curso Superior;Divorciado;75693;0;0;12/06/2019;10;797;153;293;72;97;30;1;11;4;6;4;0;1;1;1;0;1;Estados Unidos
2407;1982;Curso Superior;Solteiro;69109;0;0;11/09/2019;10;823;25;459;124;29;95;1;6;6;7;4;0;0;1;0;0;1;Portugal
9064;1982;Curso Superior;Solteiro;69109;0;0;11/09/2019;10;823;25;459;124;29;95;1;6;6;7;4;0;0;1;0;0;1;Estados Unidos
5067;1994;Curso Superior;Casado;80134;0;0;2/02/2021;11;966;26;282;52;26;26;1;2;7;11;5;0;1;1;1;1;0;Estados Unidos
10281;1970;Curso Superior;Divorciado;64713;1;0;02/07/2018;11;180;60;241;13;54;54;2;5;5;7;4;0;0;0;0;0;1;Brasil
11191;1986;Curso Superior;Divorciado;41411;0;0;12/07/2020;11;37;32;38;11;3;18;1;2;1;4;6;0;0;0;0;0;0;Estados Unidos
1994;1983;Curso Superior;Solteiro;;1;0;11/03/2023;11;5;5;6;0;2;1;1;1;0;2;7;0;0;0;0;0;0;Portugal
2552;1955;Doutorado;Solteiro;55521;1;2;10/04/2023;11;416;0;26;0;0;4;9;6;3;6;7;0;1;0;0;0;1;Estados Unidos
6720;1968;Mestrado;Casado;43795;0;1;10/01/2023;11;314;11;53;4;3;107;3;7;3;4;7;0;1;0;0;0;1;Estados Unidos
4557;1970;Curso Superior;Casado;22070;1;0;10/04/2020;11;10;7;19;8;2;21;2;2;2;2;6;0;0;0;0;0;0;Espanha
1183;1949;Mestrado;Solteiro;36408;1;1;09/01/2023;11;9;1;4;3;2;3;1;1;0;2;6;0;0;0;0;0;0;Alemanha
4186;1950;Curso Superior;Casado;34026;1;1;08/05/2020;11;18;6;15;12;8;17;3;2;1;3;5;0;0;0;0;0;0;Chile
1419;1950;Curso Superior;Casado;34026;1;1;08/05/2020;11;18;6;15;12;8;17;3;2;1;3;5;0;0;0;0;0;0;Estados Unidos
967;1976;Curso Superior;Solteiro;46049;1;1;07/01/2023;11;342;9;112;19;14;19;10;5;2;9;7;0;0;0;0;0;1;Estados Unidos
1048;1972;Mestrado;Solteiro;35641;1;0;7/02/2023;11;63;3;67;8;9;28;2;3;1;4;7;0;0;0;0;0;1;Espanha
9262;1984;Segundo Grau;Casado;32414;0;0;07/04/2020;11;20;6;5;0;9;12;1;1;0;3;7;1;0;0;0;0;0;Espanha
3427;1955;Doutorado;Solteiro;59821;0;1;04/11/2020;11;629;0;70;0;0;35;6;11;2;7;8;0;0;0;0;0;0;Espanha
5892;1980;Curso Superior;Solteiro;34968;1;0;04/10/2020;11;158;6;45;8;2;2;7;3;2;5;7;0;0;0;0;0;0;Espanha
8911;1967;Doutorado;Solteiro;56320;0;1;04/08/2020;11;201;53;172;116;77;83;3;5;4;9;4;0;0;0;0;0;0;Estados Unidos
6606;1969;Mestrado;Solteiro;70091;1;0;3/08/2023;11;964;34;137;15;0;11;2;5;2;10;8;0;1;0;0;0;0;Estados Unidos
2677;1956;Curso Superior;Casado;46097;0;1;3/08/2023;11;72;24;68;65;4;8;5;3;1;6;4;0;0;0;0;0;0;Espanha
252;1963;Doutorado;Divorciado;41003;0;0;3/02/2023;11;123;133;142;71;44;88;1;6;2;8;6;0;0;0;0;0;0;Espanha
9860;1959;Curso Superior;Casado;44911;0;1;3/03/2023;11;159;0;22;2;1;31;3;4;1;4;7;0;0;0;0;0;0;Estados Unidos
1388;1975;Curso Superior;Solteiro;33249;1;0;02/05/2022;11;6;10;21;19;14;42;2;2;1;3;6;0;0;0;0;0;0;Brasil
979;1975;Curso Superior;Solteiro;33249;1;0;02/05/2022;11;6;10;21;19;14;42;2;2;1;3;6;0;0;0;0;0;0;Estados Unidos
7494;1950;Doutorado;Divorciado;42873;1;1;01/01/2023;11;209;0;40;3;2;15;4;6;1;4;8;0;0;0;0;0;0;Chile
10490;1969;Doutorado;Solteiro;51039;1;1;12/07/2020;11;100;64;79;65;0;109;2;6;2;4;7;0;0;0;0;0;0;Brasil
3403;1958;Doutorado;Casado;78952;0;1;9/04/2022;11;1170;19;594;99;76;134;2;2;5;12;6;0;0;0;0;0;0;Estados Unidos
2715;1966;Mestrado;Divorciado;29435;1;1;08/06/2019;11;70;3;37;4;2;64;4;3;2;2;9;0;0;0;0;0;1;Chile
4828;1954;Curso Superior;Divorciado;79865;0;1;6/04/2021;12;71;99;278;185;121;38;1;5;10;5;1;0;0;0;0;0;0;Espanha
92;1988;Curso Superior;Solteiro;34176;1;0;05/11/2018;12;5;7;24;19;14;20;4;3;0;4;6;0;0;0;0;0;0;Chile
3312;1988;Curso Superior;Solteiro;34176;1;0;05/12/2018;12;5;7;24;19;14;20;4;3;0;4;6;0;0;0;0;0;0;Argentina
11176;1970;Doutorado;Casado;65968;0;1;05/12/2019;12;376;9;83;19;4;4;2;5;4;7;3;0;0;0;0;0;0;Chile
1446;1956;Mestrado;Solteiro;86424;0;0;04/05/2018;12;387;68;569;89;45;68;1;6;9;12;1;0;0;0;0;0;0;Espanha
9699;1966;Curso Superior;Divorciado;67272;0;1;12/01/2023;12;357;35;271;28;28;14;3;6;2;12;5;0;0;0;0;0;0;Estados Unidos
9790;1957;Curso Superior;Solteiro;78499;0;0;11/04/2023;12;912;72;170;47;36;97;1;11;3;4;4;0;0;1;0;0;1;Chile
2324;1972;Curso Superior;Casado;77044;0;1;10/03/2023;12;625;38;242;50;34;76;2;7;11;11;4;1;0;0;0;0;0;Estados Unidos
5080;1993;Curso Superior;Solteiro;70515;0;0;10/01/2023;12;420;0;452;182;64;140;1;6;6;4;2;0;0;0;0;0;1;Portugal
4992;1975;Mestrado;Casado;17459;1;0;09/01/2023;12;6;4;16;3;10;30;3;3;1;2;7;0;0;0;0;0;1;Estados Unidos
7849;1970;Doutorado;Solteiro;80336;0;0;09/09/2020;12;209;19;456;160;142;66;1;2;9;13;1;0;0;0;0;0;0;Estados Unidos
4808;1956;Curso Superior;Solteiro;15759;0;0;09/05/2020;12;1;2;5;6;0;3;1;1;0;2;7;0;0;0;0;0;0;Estados Unidos
10401;1976;Segundo Grau;Casado;26326;0;0;09/04/2020;12;1;0;5;0;3;9;1;0;0;3;3;0;0;0;0;0;0;Alemanha
7793;1976;Curso Superior;Casado;62061;0;1;8/08/2023;12;641;7;84;0;30;38;3;10;4;7;6;0;1;0;0;0;0;Estados Unidos
9303;1976;Curso Superior;Solteiro;5305;0;1;7/02/2023;12;12;4;7;1;3;5;0;1;0;0;13;0;0;0;0;0;0;Argentina
6853;1982;Mestrado;Solteiro;75777;0;0;07/04/2020;12;712;26;538;69;13;80;1;3;6;11;1;0;1;1;0;0;1;Brasil
7366;1982;Mestrado;Solteiro;75777;0;0;07/04/2020;12;712;26;538;69;13;80;1;3;6;11;1;0;1;1;0;0;1;Argentina
9780;1971;Mestrado;Casado;71499;0;1;6/04/2023;12;465;25;132;136;0;37;2;8;3;13;4;0;0;0;0;0;0;Estados Unidos
7573;1978;Doutorado;Solteiro;31626;1;0;05/10/2020;12;39;1;9;2;1;34;1;2;1;2;7;1;0;0;0;0;1;Alemanha
1379;1992;Mestrado;Casado;42670;0;0;4/03/2023;12;154;2;46;20;4;15;1;4;2;4;4;0;0;0;0;0;0;Espanha
8923;1973;Curso Superior;Solteiro;83917;0;0;04/05/2022;12;514;22;732;42;198;79;1;6;7;7;3;0;0;0;0;0;1;Estados Unidos
3547;1969;Mestrado;Casado;41021;1;0;12/02/2022;12;14;7;9;6;16;12;2;2;0;3;6;0;0;0;0;0;1;Espanha
8707;1956;Curso Superior;Solteiro;79456;0;0;8/04/2022;12;565;42;548;64;83;99;1;5;6;4;3;0;0;0;0;0;1;Estados Unidos
1891;1980;Mestrado;Divorciado;78789;0;0;08/08/2019;12;667;50;850;21;83;83;1;4;6;5;2;0;0;0;0;0;1;Estados Unidos
6271;1952;Doutorado;Solteiro;50870;0;1;6/04/2021;13;53;0;8;0;0;2;1;2;0;3;5;0;0;0;0;0;0;Estados Unidos
9635;1983;Mestrado;Solteiro;35876;0;0;04/04/2022;13;66;2;40;4;3;14;1;3;1;3;6;0;0;0;0;0;0;Estados Unidos
9727;1957;Curso Superior;Solteiro;23539;0;0;2/03/2021;13;4;24;11;16;1;25;1;2;0;4;6;0;0;0;0;0;0;Chile
6205;1967;Mestrado;Solteiro;32557;1;0;2/04/2021;13;34;3;29;0;4;10;3;2;1;3;5;0;0;0;0;0;1;Chile
10681;1970;Segundo Grau;Solteiro;62466;0;1;1/03/2021;13;129;129;259;168;121;83;5;6;3;12;4;0;0;0;0;0;0;Estados Unidos
5156;1970;Segundo Grau;Solteiro;62466;0;1;1/03/2021;13;129;129;259;168;121;83;5;6;3;12;4;0;0;0;0;0;0;Estados Unidos
3050;1966;Curso Superior;Solteiro;54198;1;1;12/02/2023;13;185;0;28;3;2;17;6;3;1;6;4;0;0;0;0;0;0;Estados Unidos
8164;1978;Doutorado;Solteiro;82170;0;0;11/04/2023;13;1023;93;651;49;55;37;1;5;6;7;2;0;0;0;0;0;0;Espanha
5626;1964;Doutorado;Solteiro;61798;0;0;11/04/2023;13;338;4;89;11;8;13;1;4;2;9;4;0;0;0;0;0;0;Estados Unidos
7600;1992;Primeiro Grau;Solteiro;15253;1;0;10/01/2023;13;1;3;3;8;1;13;2;1;0;3;7;0;0;0;0;0;0;Chile
6406;1988;Mestrado;Solteiro;78285;0;0;10/01/2023;13;647;107;391;175;67;40;1;6;4;10;3;0;0;0;0;0;0;Alemanha
7002;1955;Curso Superior;Solteiro;62535;0;1;10/03/2020;13;163;48;90;0;45;52;1;3;2;8;3;0;0;0;0;0;0;Estados Unidos
8234;1973;Primeiro Grau;Casado;27190;1;0;8/03/2023;13;1;6;7;0;1;3;1;1;0;2;8;1;0;0;0;0;1;Estados Unidos
6116;1968;Segundo Grau;Solteiro;48985;0;1;07/05/2020;13;19;13;18;10;7;8;1;1;1;3;3;0;0;0;0;0;0;Estados Unidos
291;1970;Curso Superior;Solteiro;72940;0;0;06/01/2023;13;182;74;298;162;149;116;1;3;3;6;1;0;0;0;0;0;0;Espanha
8779;1985;Segundo Grau;Solteiro;36145;1;0;06/01/2023;13;56;4;76;17;1;18;4;4;1;3;9;1;0;0;0;0;1;Portugal
4931;1977;Curso Superior;Casado;157146;0;0;4/07/2023;13;1;0;1725;2;1;1;0;0;28;0;1;0;0;0;0;0;0;Espanha
1650;1960;Mestrado;Solteiro;81843;0;0;4/04/2023;13;779;86;537;34;69;138;1;5;9;12;3;0;0;0;0;0;0;Estados Unidos
9701;1988;Curso Superior;Casado;41883;1;0;03/01/2023;13;32;34;41;73;16;116;3;4;2;3;7;0;0;0;0;0;0;Chile
6431;1964;Doutorado;Solteiro;45759;1;1;2/04/2023;13;42;1;18;3;0;4;2;2;0;3;7;0;0;0;0;0;0;Argentina
10789;1964;Doutorado;Solteiro;45759;1;1;2/04/2023;13;42;1;18;3;0;4;2;2;0;3;7;0;0;0;0;0;0;Estados Unidos
5302;1986;Curso Superior;Casado;78394;0;0;2/03/2023;13;298;27;697;216;24;166;1;4;6;5;2;0;0;0;0;0;1;Estados Unidos
4459;1989;Curso Superior;Solteiro;30279;1;0;12/02/2022;13;10;4;14;4;4;1;1;1;0;3;8;0;0;0;0;0;0;Estados Unidos
10642;1989;Curso Superior;Solteiro;30279;1;0;12/02/2022;13;10;4;14;4;4;1;1;1;0;3;8;0;0;0;0;0;0;Estados Unidos
9213;1970;Curso Superior;Divorciado;31880;1;0;10/08/2022;13;4;1;5;2;0;3;1;1;0;2;8;0;0;0;0;0;0;Estados Unidos
3678;1973;Curso Superior;Divorciado;60208;1;1;10/07/2019;13;488;23;71;15;0;59;11;8;3;7;7;0;1;0;0;0;1;Estados Unidos
3698;1983;Curso Superior;Casado;78687;0;0;08/09/2019;13;817;185;687;145;55;241;1;4;6;8;2;0;0;1;0;0;1;Estados Unidos
5929;1973;Doutorado;Solteiro;37401;1;0;05/06/2018;14;19;3;19;3;1;3;2;2;0;3;7;0;0;0;0;0;0;Estados Unidos
10795;1973;Doutorado;Solteiro;37401;1;0;05/06/2018;14;19;3;19;3;1;3;2;2;0;3;7;0;0;0;0;0;0;Argentina
4390;1954;Curso Superior;Casado;75315;0;1;4/03/2021;14;459;15;171;142;23;31;2;5;4;12;2;0;0;0;0;0;0;Espanha
9362;1965;Curso Superior;Solteiro;69263;0;1;03/05/2018;14;492;5;32;13;5;21;1;9;1;7;6;0;1;0;0;0;0;Chile
1577;1946;Curso Superior;Solteiro;78569;0;0;2/04/2021;14;558;79;622;207;175;95;1;4;6;4;1;0;0;1;0;0;1;Estados Unidos
4609;1966;Doutorado;Solteiro;57705;0;1;01/11/2018;14;383;0;53;6;4;40;3;8;1;6;6;0;0;0;0;0;0;Estados Unidos
7143;1955;Segundo Grau;Casado;74805;0;1;11/06/2020;14;209;162;209;41;162;37;5;4;7;10;2;0;0;0;0;0;0;Estados Unidos
1729;1961;Doutorado;Casado;66426;0;1;10/02/2020;14;1043;24;97;32;24;157;2;3;5;10;6;0;0;0;0;0;0;Estados Unidos
10664;1949;Mestrado;Divorciado;51529;0;1;09/07/2020;14;400;4;35;6;0;22;2;9;1;5;8;0;0;0;0;0;0;Estados Unidos
5029;1946;Curso Superior;Solteiro;18100;0;0;08/06/2020;14;3;1;2;4;3;1;1;0;0;3;5;0;0;0;0;0;0;Estados Unidos
10507;1977;Segundo Grau;Divorciado;59601;0;1;7/04/2023;14;691;7;69;0;7;23;4;2;2;7;8;0;1;0;0;0;0;Portugal
3865;1977;Segundo Grau;Casado;20981;0;0;4/02/2023;14;2;12;10;6;13;30;1;3;1;2;8;0;0;0;0;0;1;Chile
6982;1976;Curso Superior;Solteiro;74068;0;0;03/01/2023;14;783;30;537;140;76;15;1;4;10;9;2;0;0;0;0;0;0;Argentina
7042;1983;Curso Superior;Solteiro;36790;0;0;03/01/2020;14;3;3;14;15;21;10;1;2;1;2;9;0;0;0;0;0;1;Estados Unidos
9668;1971;Curso Superior;Solteiro;18793;1;0;01/11/2019;14;4;16;20;0;17;20;3;2;0;4;8;0;0;0;0;0;0;Espanha
6878;1954;Curso Superior;Divorciado;27421;0;0;12/04/2019;14;43;12;96;78;40;55;3;4;1;6;7;0;0;0;0;0;0;Estados Unidos
4099;1972;Curso Superior;Solteiro;30675;1;0;11/04/2019;14;10;2;16;11;2;21;1;1;0;3;8;0;0;0;0;0;0;Estados Unidos
5031;1974;Curso Superior;Casado;83145;0;0;9/04/2022;14;777;35;731;39;137;114;1;5;9;11;2;0;0;1;0;0;1;Estados Unidos
1970;1968;Mestrado;Casado;34053;0;1;09/07/2020;14;63;0;21;7;0;12;1;3;0;3;8;0;0;0;0;0;0;Estados Unidos
5726;1983;Mestrado;Solteiro;31788;1;0;03/04/2022;15;16;7;23;0;8;6;3;3;0;4;5;0;0;0;0;0;0;Espanha
5231;1974;Segundo Grau;Solteiro;45894;0;2;2/03/2021;15;27;2;7;0;2;13;1;1;0;3;5;0;0;0;0;0;0;Estados Unidos
1307;1978;Curso Superior;Divorciado;41986;0;1;02/09/2018;15;27;5;8;8;3;12;3;3;0;4;4;0;0;0;0;0;0;Estados Unidos
10609;1962;Doutorado;Solteiro;42769;0;1;10/04/2020;15;71;0;13;3;1;0;2;1;1;4;4;0;0;0;0;0;0;Chile
5782;1982;Segundo Grau;Casado;58582;0;1;09/01/2023;15;402;35;106;101;77;42;2;9;2;9;5;0;1;0;0;0;0;Estados Unidos
7533;1964;Curso Superior;Solteiro;49096;1;1;09/01/2023;15;144;1;32;2;1;7;4;4;1;4;7;0;0;0;0;0;0;Chile
9493;1980;Doutorado;Solteiro;76412;0;0;05/05/2020;15;840;53;804;23;71;17;1;5;4;8;3;0;0;1;1;0;1;Chile
2253;1990;Curso Superior;Solteiro;18929;0;0;02/01/2023;15;32;0;8;23;4;18;1;1;0;4;6;0;0;0;0;0;0;Estados Unidos
2326;1990;Curso Superior;Solteiro;18929;0;0;02/01/2023;15;32;0;8;23;4;18;1;1;0;4;6;0;0;0;0;0;0;Estados Unidos
